source,target,cosine_similarity
8459,12873,0.8041
3803,4760,0.8041
8986,13959,0.8041
955,18039,0.8041
2587,10319,0.8041
6686,14554,0.8041
8713,14400,0.8040
2086,4668,0.8040
13678,18671,0.8040
799,8292,0.8040
1242,2769,0.8040
9396,17940,0.8040
8285,14866,0.8040
4474,8195,0.8039
4918,10043,0.8039
1355,12295,0.8039
5125,8548,0.8039
1213,14545,0.8038
8480,16151,0.8038
907,11884,0.8038
14372,18705,0.8038
174,2578,0.8038
391,6305,0.8038
7190,7803,0.8038
177,2721,0.8037
4724,12935,0.8037
14308,19087,0.8037
19087,19165,0.8037
2101,3333,0.8037
1701,3427,0.8037
391,731,0.8036
14262,16324,0.8036
14277,16864,0.8036
5569,16020,0.8036
1535,12614,0.8036
10036,14588,0.8036
287,6627,0.8035
17085,18030,0.8035
391,955,0.8035
1078,11415,0.8035
9449,11415,0.8035
4600,11700,0.8035
7931,13101,0.8035
3116,10633,0.8034
5822,7981,0.8034
5291,16102,0.8034
5000,5710,0.8034
6470,15993,0.8034
3511,4588,0.8034
5604,8928,0.8034
14704,14721,0.8033
7283,14400,0.8033
2584,3339,0.8033
584,12754,0.8033
12690,19245,0.8033
16482,19327,0.8033
7166,12603,0.8033
2249,9694,0.8033
752,3116,0.8033
3116,9078,0.8033
10036,14372,0.8033
3621,15993,0.8032
8986,13663,0.8032
10337,19231,0.8032
6382,17119,0.8032
5125,10342,0.8032
6549,17818,0.8031
14569,18705,0.8031
9078,11673,0.8031
7957,17064,0.8031
14230,16614,0.8031
2458,9133,0.8030
14588,19087,0.8030
540,10337,0.8030
3794,3801,0.8030
3567,3686,0.8029
7054,7668,0.8029
4499,13598,0.8029
4146,16873,0.8029
1932,10638,0.8029
7394,13110,0.8029
10813,15633,0.8029
14400,16154,0.8028
731,9715,0.8028
3303,12578,0.8028
1378,9918,0.8028
177,2298,0.8028
3050,3948,0.8028
14588,15500,0.8028
3585,17099,0.8028
1171,12541,0.8027
13598,17024,0.8027
5125,11050,0.8027
3000,5129,0.8027
713,3116,0.8027
2463,7366,0.8027
152,9883,0.8027
14013,17391,0.8026
8480,15022,0.8026
7931,7974,0.8026
3331,3948,0.8026
4560,12156,0.8026
14588,16751,0.8026
6138,11065,0.8026
5676,8504,0.8026
4226,11450,0.8026
391,11585,0.8026
7190,9305,0.8026
8505,8797,0.8025
152,3719,0.8025
5415,11200,0.8025
4302,8390,0.8025
7091,15857,0.8025
14588,17099,0.8025
5696,5798,0.8025
12798,19255,0.8025
10574,12557,0.8025
7091,8492,0.8025
2270,3116,0.8025
616,6627,0.8025
17953,18039,0.8024
2392,5414,0.8024
143,1242,0.8024
6549,11202,0.8024
6144,15143,0.8024
3239,12326,0.8024
10534,12614,0.8024
2387,12458,0.8024
3511,15260,0.8024
4447,14554,0.8024
9566,11967,0.8024
3309,17958,0.8023
856,12557,0.8023
7865,17119,0.8023
4059,10638,0.8022
6772,12384,0.8022
10117,18528,0.8022
10117,18531,0.8022
5710,15773,0.8022
1092,11050,0.8022
9694,17099,0.8022
2480,4273,0.8021
8015,18671,0.8021
4300,9401,0.8021
1073,14999,0.8021
4668,10243,0.8021
5000,16030,0.8021
2434,12353,0.8020
586,596,0.8020
4121,8835,0.8020
44,1073,0.8020
2298,11948,0.8020
3992,7003,0.8019
6980,8985,0.8019
15801,16324,0.8019
4767,15633,0.8019
6627,16975,0.8019
4763,14569,0.8019
3585,17953,0.8019
5591,6305,0.8018
44,14999,0.8018
13765,19191,0.8018
4053,5599,0.8018
1092,5676,0.8018
14467,18843,0.8018
3618,12879,0.8018
4668,14583,0.8018
601,2882,0.8018
7064,10726,0.8018
3309,4767,0.8018
655,17112,0.8017
569,12748,0.8017
4684,12748,0.8017
8835,13598,0.8017
7102,13101,0.8017
391,8713,0.8017
1959,9954,0.8017
2387,6832,0.8017
3762,4297,0.8016
10633,18705,0.8016
4488,7992,0.8016
8713,8986,0.8016
4497,5470,0.8016
9491,14036,0.8015
2011,12668,0.8015
10509,12326,0.8015
10324,10587,0.8015
5414,18014,0.8015
4127,11979,0.8015
1691,14588,0.8014
4949,14467,0.8014
7173,11259,0.8014
10070,13834,0.8014
10119,13914,0.8014
10119,16119,0.8014
10119,16247,0.8014
2094,10119,0.8014
4676,10119,0.8014
6642,10119,0.8014
6643,10119,0.8014
6644,10119,0.8014
6648,10119,0.8014
6760,10119,0.8014
6763,10119,0.8014
8714,10119,0.8014
10119,10225,0.8014
10119,12714,0.8014
10119,12750,0.8014
10119,14584,0.8014
10119,14708,0.8014
9755,12353,0.8014
6526,16845,0.8014
13616,15725,0.8014
8985,18039,0.8014
4724,17292,0.8013
2180,2769,0.8013
1073,17953,0.8013
1970,10251,0.8013
15128,17144,0.8013
14588,17112,0.8013
2458,16324,0.8013
18168,18885,0.8013
4151,16030,0.8013
562,9865,0.8012
12416,14654,0.8012
14277,14400,0.8012
655,657,0.8012
4121,5000,0.8012
7957,10342,0.8011
8602,19218,0.8011
9954,10243,0.8011
2458,5111,0.8011
8713,9401,0.8011
9272,16102,0.8011
343,9918,0.8011
3583,11948,0.8010
5946,16864,0.8010
781,17144,0.8010
10574,19082,0.8010
0,9063,0.8010
13269,18039,0.8009
3331,3333,0.8009
448,13261,0.8009
10666,19200,0.8009
7803,15500,0.8009
5598,7470,0.8009
5537,7803,0.8009
2298,12675,0.8009
8689,17099,0.8009
2480,10605,0.8009
9883,10587,0.8009
9505,11050,0.8009
5732,10883,0.8009
4918,16167,0.8009
2467,5360,0.8009
9694,19255,0.8009
5415,8163,0.8009
2173,4760,0.8009
2908,12332,0.8008
2263,11033,0.8008
7042,11335,0.8008
8000,10966,0.8008
6911,19245,0.8008
8713,14026,0.8008
9683,16990,0.8008
6789,9694,0.8008
9333,9865,0.8008
9865,14578,0.8008
2458,10644,0.8007
1073,10633,0.8007
781,10963,0.8007
4447,15221,0.8007
461,7023,0.8007
5414,14372,0.8007
13269,13663,0.8007
2260,10243,0.8007
461,5569,0.8007
6216,7201,0.8007
3511,4472,0.8007
3940,7023,0.8007
57,10837,0.8006
11844,15374,0.8006
6056,16000,0.8006
3791,7027,0.8006
2302,14554,0.8006
367,3910,0.8006
666,5598,0.8005
4302,5359,0.8005
2599,10493,0.8005
5604,5858,0.8005
17331,18039,0.8005
4724,14588,0.8005
7151,9395,0.8005
9,7646,0.8004
15633,16850,0.8004
8296,10342,0.8004
255,13101,0.8004
2249,6526,0.8004
2599,7957,0.8004
8797,18620,0.8004
8765,12966,0.8004
4560,9755,0.8004
8713,14479,0.8004
7185,12557,0.8004
104,14026,0.8003
14032,17144,0.8003
12675,17083,0.8003
12231,18039,0.8003
8774,11750,0.8003
5000,9954,0.8003
2933,9360,0.8003
6335,13786,0.8003
12732,16208,0.8003
15128,18219,0.8002
1960,11780,0.8002
976,12444,0.8002
14588,14999,0.8002
3621,6980,0.8002
9505,14467,0.8002
6526,7283,0.8002
955,13663,0.8002
8835,12353,0.8002
12384,14727,0.8002
3556,7023,0.8001
540,19144,0.8001
1378,5998,0.8001
15633,16975,0.8001
11202,19082,0.8001
892,17493,0.8001
4754,8660,0.8001
8594,16324,0.8001
7565,17292,0.8001
7568,17292,0.8001
10534,16009,0.8000
6271,13744,0.8000
9396,14742,0.8000
